t,tau_cmd,tau_meas,q,dq
5.829171033,-1.699947678,-0.778999984,-4.537856102,-10.908308029
5.839788718,-1.699874148,-0.703000009,-4.660028934,-11.082840919
5.850629285,-1.699096618,-0.722000003,-4.782202244,-11.205014229
5.861071978,-1.697676767,-0.759999990,-4.904375076,-11.292280197
5.871579743,-1.695584149,-0.703000009,-5.026548386,-11.362092972
5.882089617,-1.692825747,-0.664999962,-5.148721218,-11.397000313
5.892613182,-1.689398107,-0.778999984,-5.270894527,-11.431906700
5.903177429,-1.685288627,-0.778999984,-5.393067360,-11.449359894
5.913717237,-1.680522720,-0.759999990,-5.515240669,-11.466813087
5.924148377,-1.675152884,-0.740999937,-5.637413502,-11.466813087
5.934703959,-1.669059763,-0.759999990,-5.759586334,-11.484266281
5.945097074,-1.662414857,-0.703000009,-5.881759644,-11.484266281
5.955717311,-1.654965696,-0.817000031,-6.003932476,-11.484266281
5.966109041,-1.647034841,-0.835999966,-6.126105785,-11.484266281
5.976823241,-1.638196269,-0.797999978,-6.248278618,-11.484266281
5.987621221,-1.628612588,-0.759999990,-6.370451927,-11.484266281
5.998095871,-1.618671169,-0.817000031,-6.492624760,-11.484266281
6.008561523,-1.608108107,-0.759999990,-6.614798069,-11.501719475
6.019109203,-1.596829088,-0.778999984,-6.736970901,-11.501719475
6.029694537,-1.584875236,-0.740999937,-6.859143734,-11.501719475
6.040110364,-1.572496908,-0.740999937,-6.981317043,-11.501719475
6.050587088,-1.559434762,-0.797999978,-7.086036682,-11.501719475
6.061101784,-1.545713827,-0.817000031,-7.208209991,-11.501719475
6.071663746,-1.531319951,-0.722000003,-7.330382824,-11.501719475
6.082236361,-1.516303703,-0.740999937,-7.452556133,-11.501719475
6.092770577,-1.500743066,-0.854999959,-7.574728966,-11.501719475
6.103770260,-1.483863472,-0.759999990,-7.696901798,-11.501719475
6.114303758,-1.467101260,-0.703000009,-7.819075108,-11.501719475
6.125316963,-1.448957327,-0.759999990,-7.941247940,-11.501719475
6.136220659,-1.430378654,-0.722000003,-8.063421249,-11.501719475
6.146698530,-1.411956167,-0.703000009,-8.185594559,-11.501719475
6.157093600,-1.393135004,-0.607999980,-8.307766914,-11.501719475
6.167553676,-1.373656275,-0.703000009,-8.429940224,-11.501719475
6.178011234,-1.353648433,-0.722000003,-8.552113533,-11.501719475
6.188592733,-1.332868145,-0.664999962,-8.674286842,-11.501719475
6.199095063,-1.311719010,-0.740999937,-8.796459198,-11.501719475
6.209659641,-1.289925916,-0.759999990,-8.918632507,-11.501719475
6.220108008,-1.267869412,-0.740999937,-9.040805817,-11.501719475
6.230577419,-1.245275236,-0.740999937,-9.162978172,-11.501719475
6.241107612,-1.222060720,-0.740999937,-9.285151482,-11.501719475
6.251684413,-1.198258814,-0.684000015,-9.407324791,-11.501719475
6.262100858,-1.174352237,-0.684000015,-9.529498100,-11.501719475
6.272575519,-1.149855548,-0.722000003,-9.651670456,-11.501719475
6.283095710,-1.124801227,-0.703000009,-9.773843765,-11.501719475
6.293571295,-1.099413639,-0.684000015,-9.896017075,-11.501719475
6.304090438,-1.073489171,-0.722000003,-10.018189430,-11.501719475
6.314643670,-1.047056615,-0.703000009,-10.122909546,-11.501719475
6.325099957,-1.020458222,-0.722000003,-10.245082855,-11.501719475
6.335580794,-0.993399587,-0.684000015,-10.367256165,-11.501719475
6.346068206,-0.965935906,-0.684000015,-10.489428520,-11.501719475
6.356589771,-0.938003492,-0.646000028,-10.611601830,-11.501719475
6.367138168,-0.909629505,-0.664999962,-10.733775139,-11.501719475
6.377643302,-0.881014479,-0.703000009,-10.855947495,-11.501719475
6.388180706,-0.851964530,-0.646000028,-10.978120804,-11.501719475
6.398689385,-0.822659027,-0.722000003,-11.100294113,-11.501719475
6.409157529,-0.793145636,-0.646000028,-11.222467422,-11.501719475
6.419581358,-0.763450324,-0.684000015,-11.327186584,-11.501719475
6.430071373,-0.733268944,-0.627000034,-11.449359894,-11.501719475
6.440598058,-0.702693884,-0.722000003,-11.571533203,-11.501719475
6.451122811,-0.671847857,-0.664999962,-11.693705559,-11.484266281
6.461569204,-0.640969991,-0.646000028,-11.815878868,-11.484266281
6.472068358,-0.609685787,-0.588999987,-11.938052177,-11.466813087
6.482587916,-0.578101315,-0.569999993,-12.060225487,-11.449359894
6.493107473,-0.546289552,-0.569999993,-12.182397842,-11.431906700
6.503551633,-0.514493282,-0.627000034,-12.304571152,-11.414453506
6.514086605,-0.482218577,-0.532000005,-12.426744461,-11.379547119
6.524591863,-0.449845543,-0.550999999,-12.531463623,-11.344639778
6.535133969,-0.417181658,-0.455999970,-12.653636932,-11.292280197
6.545599156,-0.384593139,-0.437000006,-12.775810242,-11.239920616
6.556113534,-0.351700751,-0.437000006,-12.897983551,-11.170106888
6.566598456,-0.318762937,-0.342000008,-13.002702713,-11.100294113
6.577108982,-0.285619737,-0.379999995,-13.124876022,-11.030481339
6.587622809,-0.252353972,-0.284999996,-13.229596138,-10.960667610
6.598144342,-0.218964609,-0.303999990,-13.351768494,-10.873401642
6.608971205,-0.184516527,-0.303999990,-13.456488609,-10.786134720
6.619607245,-0.150600681,-0.208999991,-13.578661919,-10.681414604
6.630098495,-0.117087175,-0.171000004,-13.683381081,-10.576695442
6.640603691,-0.083483247,-0.151999995,-13.788101196,-10.471975327
6.651103742,-0.049863065,-0.133000001,-13.892821312,-10.349802017
6.661567721,-0.016338935,-0.037999999,-13.997540474,-10.227629662
6.672020474,0.017155580,-0.094999999,-14.102260590,-10.105456352
6.682648091,0.051203523,0.018999999,-14.206979752,-9.965829849
6.693087540,0.084628700,-0.037999999,-14.311699867,-9.808750153
6.703576232,0.118178524,0.037999999,-14.398966789,-9.651670456
6.714069699,0.151697394,0.113999993,-14.503685951,-9.494590759
6.724574750,0.185193817,0.113999993,-14.590952873,-9.320057869
6.735088625,0.218645668,0.075999998,-14.678218842,-9.145524979
6.745568000,0.251902315,0.133000001,-14.782938957,-8.953538895
6.756076573,0.285152913,0.227999985,-14.870204926,-8.761552811
6.766583808,0.318287420,0.189999998,-14.957471848,-8.552113533
6.777209171,0.351667431,0.189999998,-15.044737816,-8.342674255
6.787612348,0.384212858,0.227999985,-15.114551544,-8.115780830
6.798180935,0.417124408,0.303999990,-15.201817513,-7.888888359
6.808597588,0.449400901,0.284999996,-15.271631241,-7.644542217
6.819116772,0.481819232,0.379999995,-15.341444016,-7.400196075
6.829608195,0.513963343,0.417999983,-15.411257744,-7.138396740
6.840179828,0.546149866,0.493999988,-15.481070518,-6.876597404
6.850681137,0.577907605,0.398999989,-15.550883293,-6.597344398
6.861185436,0.609447858,0.513000011,-15.603243828,-6.318091869
6.871659603,0.640659752,0.474999994,-15.673056602,-6.021386147
6.882117986,0.671575460,0.569999993,-15.725416183,-5.707226753
6.892603958,0.702310697,0.588999987,-15.777776718,-5.393067360
6.903083301,0.732752398,0.607999980,-15.830136299,-5.078907967
6.913645123,0.763144378,0.532000005,-15.865042686,-4.747295380
6.924211523,0.793246871,0.703000009,-15.899949074,-4.398229599
6.934775554,0.823028055,0.627000034,-15.934856415,-4.049163818
6.945699046,0.853479281,0.835999966,-15.969762802,-3.665191412
6.956164534,0.882314515,0.835999966,-16.004669189,-3.298672199
6.966713654,0.911032676,0.646000028,-16.022123337,-2.932153225
6.977278162,0.939431726,0.817000031,-16.039575577,-2.530727386
6.988218051,0.968447107,0.874000013,-16.057029724,-2.129301786
6.998701349,0.995865272,0.778999984,-16.074481964,-1.727875948
7.009122337,1.022735098,0.854999959,-16.074481964,-1.308996916
7.019637074,1.049446668,0.874000013,-16.074481964,-0.855211318
7.030334138,1.076198338,0.987999976,-16.074481964,-0.436332315
7.041229245,1.102995458,0.949999988,-16.074481964,-0.104719758
7.051559131,1.127972954,1.082999945,-16.057029724,0.174532920
7.062204084,1.153264774,1.082999945,-16.057029724,0.418879032
7.072589425,1.177492390,1.082999945,-16.039575577,0.645771801
7.083276159,1.201951971,1.139999986,-16.022123337,0.855211318
7.094150104,1.226339375,1.139999986,-16.022123337,1.082104087
7.104650994,1.249401238,1.082999945,-16.004669189,1.274090409
7.115141657,1.271951870,1.215999961,-15.969762802,1.483529806
7.125669253,1.294081900,1.177999973,-15.952309608,1.692969322
7.136010783,1.315324705,1.177999973,-15.934856415,1.902408838
7.146582253,1.336523188,1.254000068,-15.899949074,2.129301786
7.157086251,1.357060778,1.292000055,-15.865042686,2.338741302
7.167556969,1.377003849,1.254000068,-15.847589493,2.548180819
7.178010846,1.396379758,1.348999977,-15.812683105,2.757620335
7.188683094,1.415601066,1.273000002,-15.777776718,2.984513044
7.199109487,1.433826426,1.292000055,-15.742869377,3.211405754
7.209592109,1.451591774,1.348999977,-15.690509796,3.455751896
7.220147128,1.468907191,1.406000018,-15.655603409,3.700098038
7.230573179,1.485440243,1.329999924,-15.603243828,3.944444180
7.241088228,1.501533341,1.386999965,-15.550883293,4.206243515
7.251553436,1.516964499,1.386999965,-15.498523712,4.450589657
7.262072273,1.531879898,1.348999977,-15.446164131,4.712388992
7.272561847,1.546154108,1.462999940,-15.393803596,4.991641521
7.283196626,1.560008834,1.368000031,-15.323990822,5.253440857
7.293565796,1.572914002,1.481999874,-15.271631241,5.532693863
7.304062300,1.585365641,1.444000006,-15.201817513,5.811946392
7.314667606,1.597316056,1.519999981,-15.132004738,6.108652592
7.325108740,1.608457945,1.481999874,-15.044737816,6.387905121
7.335556606,1.618983406,1.576999903,-14.974925041,6.684610844
7.346060538,1.628932387,1.576999903,-14.887658119,6.981317043
7.356672859,1.638335549,1.519999981,-14.817845345,7.278022766
7.367059947,1.646904330,1.557999969,-14.730578423,7.574728966
7.377565815,1.654928903,1.557999969,-14.643312454,7.871434689
7.388066869,1.662301265,1.557999969,-14.538592339,8.185594559
7.398610900,1.669048519,1.595999956,-14.451326370,8.482299805
7.409201636,1.675161988,1.634000063,-14.346606255,8.779006004
7.419580843,1.680505665,1.615000010,-14.241887093,9.075712204
7.430060290,1.685248379,1.576999903,-14.154620171,9.372418404
7.440577657,1.689347130,1.615000010,-14.032446861,9.669123650
7.451082410,1.692778232,1.615000010,-13.927727699,9.965829849
7.461553623,1.695537873,1.501000047,-13.823007584,10.262536049
7.472094534,1.697648746,0.874000013,-13.700834274,10.524335861
7.482550449,1.699080503,0.835999966,-13.578661919,10.733775139
7.493095330,1.699856020,0.797999978,-13.473941803,10.890854836
7.503583570,1.699961216,0.684000015,-13.351768494,10.995573997
7.514086811,1.699400732,0.646000028,-13.229596138,11.082840919
7.524558430,1.698178854,0.722000003,-13.107422829,11.135200500
7.535115449,1.696277291,0.646000028,-13.002702713,11.170106888
7.545610652,1.693721062,0.722000003,-12.880529404,11.187560081
7.556119323,1.690497432,0.703000009,-12.758357048,11.205014229
7.566591408,1.686625201,0.722000003,-12.636183739,11.222467422
7.577110733,1.682073888,0.646000028,-12.514010429,11.239920616
7.587620013,1.676866553,0.759999990,-12.409291267,11.239920616
7.598082116,1.671029004,0.759999990,-12.287117958,11.239920616
7.608683087,1.664451141,0.684000015,-12.164944649,11.239920616
7.619146155,1.657307161,0.646000028,-12.042772293,11.257373810
7.629556432,1.649559463,0.703000009,-11.920598984,11.257373810
7.640075467,1.641085691,0.684000015,-11.815878868,11.257373810
7.650553403,1.632003632,0.703000009,-11.693705559,11.257373810
7.661027154,1.622288990,0.778999984,-11.571533203,11.257373810
7.671572164,1.611869499,0.722000003,-11.449359894,11.257373810
7.682193338,1.600731033,0.703000009,-11.327186584,11.257373810
7.692638046,1.589151922,0.607999980,-11.222467422,11.257373810
7.703130346,1.576899890,0.722000003,-11.100294113,11.257373810
7.713642196,1.564006522,0.797999978,-10.978120804,11.257373810
